product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
991,Quần dài Mountain Goat - Xám,0.16,135000,161000,2781,138,84,Quần kiểu,5
992,Quần dài thể thao nam năng động - Xanh đen,0.31,145000,210000,210,1,80,Quần kiểu,5
993,Quần thể thao nam Sun - Xám đậm,0.37,145000,230000,293,1,80,Quần kiểu,5
994,Quần dài thể thao nam năng động - Đen,0.37,145000,230000,293,1,80,Quần kiểu,5
995,Quần dài nam nữ Versa Style - Đen,0.37,233000,370000,246,1,80,Quần kiểu,5
996,Quần thể thao nam thu đông - Đỏ đô,0.37,145000,230000,293,1,80,Quần kiểu,5
997,Quần dài Mountain Goat - Xám đậm,0.37,145000,230000,306,1,80,Quần kiểu,5
998,Quần dài thổ dân A - Xám đậm,0.31,145000,210000,210,1,80,Quần kiểu,5
999,Quần thể thao nam thu đông - Xám đậm,0.38,180000,290000,347,3,80,Quần kiểu,5
1000,Quần dài thể thao nam P.A năng động - Xám,0.38,145000,234000,339,1,80,Quần kiểu,5
1001,Quần dài nam nữ Versa Style - Xám,0.37,233000,370000,246,1,80,Quần kiểu,5
1002,Quần dài thổ dân A - Xanh đen,0.19,139000,172000,504,18,80,Quần kiểu,5
1003,Quần dài thể thao nam số 92 - Xanh đen,0.43,145000,254000,1343,55,82,Quần kiểu,5
1004,Quần dài thổ dân A - Xám,0.37,145000,230000,306,1,80,Quần kiểu,5
1005,Quần dài nam phối màu cá tính - Đen,0.38,145000,234000,339,1,80,Quần kiểu,5
1006,Quần dài Mountain Goat - Xanh đen,0.39,298000,485000,255,1,80,Quần kiểu,5
1007,Quần dài thể thao nam 1992 năng động - Cam,0.38,180000,290000,347,3,80,Quần kiểu,5
1008,Quần dài nam Onymax sành điệu - Nâu,0.16,135000,161000,2781,138,84,Quần kiểu,5
1009,Quần dài Mountain Goat - Đen,0.38,145000,234000,339,1,80,Quần kiểu,5
1010,Quần dài thể thao nam 1992 năng động - Xanh dương,0.37,233000,370000,246,1,80,Quần kiểu,5
1011,Quần dài nam nữ Versa Style - Xanh đen,0.32,140000,206000,180,4,80,Quần kiểu,5
1012,Quần dài thể thao nam số 92 - Đen,0.37,145000,230000,293,1,80,Quần kiểu,5
1013,Quần dài thổ dân A - Đen,0.19,139000,172000,504,18,80,Quần kiểu,5
1014,Ví nam da thật LATA cá tính - Nâu,,,320000,245,1,80,Bóp ví,6
1015,Ví nam đứng Ropuna da bò cao cấp - Nâu,0.21,359000,454000,197,1,80,Bóp ví,6
1016,Ví nam da bò nam tính Gia Vi GV1781 - Nâu,,,320000,146,1,80,Bóp ví,6
1017,Ví nam tay cá sấu đẳng cấp - Đen,0.43,800000,1400000,160,1,80,Bóp ví,6
1018,Ví đứng nam phối chốt - Đen,0.45,165000,300000,163,1,80,Bóp ví,6
1019,Ví nam da thật LATA thời trang - Đen,,,330000,175,1,80,Bóp ví,6
1020,Ví nam da bò vân cá đuối phối viền sang trọng - Nâu,0.32,239000,350000,137,1,80,Bóp ví,6
1021,Ví nam ELMI da bò thật EVM42/40 - Nâu,,,450000,184,1,80,Bóp ví,6
1022,Ví nam ELMI da bò thật EVM42/40 - Đen,,,450000,184,1,80,Bóp ví,6
1023,Ví nam đứng Ropuna da bò cao cấp - Đen,0.21,359000,454000,197,1,80,Bóp ví,6
1024,Ví nam da bò Ropuna viền họa tiết vân tròn - Da bò,0.21,349000,442000,171,1,80,Bóp ví,6
1025,Ví nam VNL da bò phối VN2ZND23NB +Tặng kèm Ví Card - Nâu,0.2,289000,361000,133,1,80,Bóp ví,6
1026,Ví nam da sáp ngựa phối chéo - Đen,0.22,235000,300000,201,1,80,Bóp ví,6
1027,Bộ ví và thắt lưng nam Gia Huy - Đen,0.45,677000,1231000,266,1,80,Bóp ví,6
1028,Ví da nam ROPUNA phối viền sang trọng - Xanh đen,0.41,439000,750000,115,1,80,Bóp ví,6
1029,Ví da nam Simple Ropuna - Đen,0.21,359000,454000,290,4,80,Bóp ví,6
1030,Ví nam da bò phối sọc lịch lãm - Nâu,0.31,269000,389000,127,1,80,Bóp ví,6
1031,Combo Ví - Thắt lưng da thật trơn Da Giày Việt Nam VNL VN213NB-219N - Nâu,0.34,570000,864000,203,1,80,Bóp ví,6
1032,Ví da nam trơn Dugi Leather - Nâu,0.39,170000,279000,276,1,80,Bóp ví,6
1033,Ví đứng nam Deabolar - Nâu,0.48,155000,300000,256,1,100,Bóp ví,6
1034,Ví da nam trơn Black - Đen,0.37,263000,417000,260,1,80,Bóp ví,6
1035,Ví nam da bò T Fashion - Đen,0.29,253000,356000,208,1,80,Bóp ví,6
1036,Ví da nam Simple Ropuna - Nâu,0.21,359000,454000,290,4,80,Bóp ví,6
1037,Ví đựng passport dành cho nam - Da bò,0.2,135000,168000,286,1,80,Bóp ví,6
1038,Ví nam tay cá sấu đẳng cấp - Nâu,0.43,800000,1400000,160,1,80,Bóp ví,6
1039,Ví nam VNL da ForBoss VN2ZND16D +Tặng kèm Ví Card - Đen,0.2,289000,361000,212,1,80,Bóp ví,6
1040,Ví nam đứng cao cấp VNL Da Giày Việt Nam DB1ZND16N - Nâu đỏ,0.6,169000,420000,211,1,80,Bóp ví,6
1041,Ví da nam ROPUNA phối viền sang trọng - Nâu,0.41,439000,750000,115,1,80,Bóp ví,6
1042,Ví da nam Simple Ropuna - Da bò,0.21,359000,454000,290,4,80,Bóp ví,6
1043,Ví da nam trơn Dugi Leather - Đen,0.39,170000,279000,276,1,80,Bóp ví,6
1044,Ví nam da bò thật Dugimen - Đen,0.38,200000,323000,161,1,80,Bóp ví,6
1045,Ví Nam Da Trơn VNL cao cấp VNLVN218D - Đen,0.3,303000,433000,138,1,80,Bóp ví,6
1046,Bộ thắt lưng và ví nam sang trọng - Nâu,0.39,377000,618000,338,5,80,Bóp ví,6
1047,Ví nam da thật LATA thời trang - Nâu,,,330000,175,1,80,Bóp ví,6
1048,Ví đựng passport dành cho nam - Nâu đỏ,0.2,135000,168000,286,1,80,Bóp ví,6
1049,Bộ thắt lưng và ví nam sang trọng - Vàng,0.39,377000,618000,338,5,80,Bóp ví,6
1050,Bóp nam vân cá sấu HUY HOÀNG HH2111-2112 - Đen,,,359000,237,1,80,Bóp ví,6
1051,Ví nam da bò vân da rắn chỉ thêu - Đen,0.31,240000,350000,229,1,80,Bóp ví,6
1052,Ví ngang nam đẳng cấp - Nâu,0.43,170000,299000,122,1,80,Bóp ví,6
1053,Bóp nam vân cá sấu HUY HOÀNG HH2111-2112 - Nâu,,,359000,237,1,80,Bóp ví,6
1054,Ví nam da bò phối sọc lịch lãm - Đen,0.31,269000,389000,127,1,80,Bóp ví,6
1055,Ví đựng passport dành cho nam - Đen,0.2,135000,168000,286,1,80,Bóp ví,6
1056,Ví đựng passport dành cho nam - Nâu,0.2,135000,168000,286,1,80,Bóp ví,6
1057,Ví nam da thật LATA cá tính - Đen,,,320000,245,1,80,Bóp ví,6
1058,Ví da nam ROPUNA phối viền sang trọng - Đen,0.41,439000,750000,115,1,80,Bóp ví,6
1059,Ví nam da sáp ngựa phối chéo - Nâu,0.22,235000,300000,201,1,80,Bóp ví,6
1060,Ví nam da bò nam tính Gia Vi GV1781 - Đen,,,320000,146,1,80,Bóp ví,6
1061,Bộ ví và thắt lưng nam Gia Huy - Nâu,0.45,677000,1231000,266,1,80,Bóp ví,6
1062,Ví nam da bò LW sọc ngang - Đen,0.3,244000,350000,170,1,80,Bóp ví,6
1063,Ví nam da cá sấu thời trang - Nâu,0.43,800000,1400000,159,1,80,Bóp ví,6
1064,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh đen,0.31,340000,490000,275,1,80,Bóp ví,6
